subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
,100,,,,1,28,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,29,mask,visual_word,neutral,neutral,left,,,,,,
,100,,,,1,30,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,31,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,1,32,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,33,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,34,mask,visual_word,invalid,left,down,,,,,,
,100,,,,1,35,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,36,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,37,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,38,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,39,mask,visual_arrow,invalid,right,down,,,,,,
,100,,,,1,40,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,41,mask,visual_word,neutral,neutral,right,,,,,,
,100,,,,1,42,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,43,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,44,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,45,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,46,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,1,47,mask,visual_arrow,neutral,neutral,right,,,,,,
,100,,,,1,48,mask,visual_word,invalid,left,right,,,,,,
,100,,,,1,49,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,50,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,51,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,52,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,53,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,54,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,55,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,56,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,57,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,58,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,1,59,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,60,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,61,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,62,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,63,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,64,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,65,mask,visual_arrow,invalid,left,up,,,,,,
,100,,,,1,66,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,67,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,68,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,69,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,70,mask,visual_arrow,neutral,neutral,right,,,,,,
,100,,,,1,71,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,72,mask,visual_arrow,neutral,neutral,right,,,,,,
,100,,,,1,73,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,74,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,75,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,76,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,77,mask,visual_word,invalid,left,up,,,,,,
,100,,,,1,78,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,79,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,80,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,81,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,82,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,83,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,84,mask,visual_word,invalid,right,up,,,,,,
,100,,,,1,85,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,86,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,87,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,1,88,mask,visual_word,invalid,left,right,,,,,,
,100,,,,1,89,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,90,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,91,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,1,92,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,1,93,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,94,mask,visual_word,invalid,right,left,,,,,,
,100,,,,1,95,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,96,mask,visual_word,invalid,left,right,,,,,,
,100,,,,1,97,mask,visual_word,valid,left,left,,,,,,
,100,,,,1,98,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,1,99,mask,visual_arrow,neutral,neutral,left,,,,,,
,100,,,,1,100,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,101,mask,visual_arrow,invalid,left,up,,,,,,
,100,,,,1,102,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,103,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,104,mask,visual_word,invalid,right,up,,,,,,
,100,,,,1,105,mask,visual_word,valid,right,right,,,,,,
,100,,,,1,106,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,1,107,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,1,108,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,109,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,110,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,111,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,2,112,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,113,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,114,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,115,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,116,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,117,mask,visual_arrow,invalid,right,up,,,,,,
,100,,,,2,118,mask,visual_word,invalid,right,down,,,,,,
,100,,,,2,119,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,120,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,121,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,2,122,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,123,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,2,124,mask,visual_word,invalid,left,right,,,,,,
,100,,,,2,125,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,126,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,2,127,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,128,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,129,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,130,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,131,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,132,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,133,mask,visual_word,neutral,neutral,right,,,,,,
,100,,,,2,134,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,135,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,136,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,137,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,138,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,139,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,140,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,141,mask,visual_word,invalid,right,down,,,,,,
,100,,,,2,142,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,143,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,144,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,145,mask,visual_word,invalid,left,up,,,,,,
,100,,,,2,146,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,147,mask,visual_arrow,invalid,right,up,,,,,,
,100,,,,2,148,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,2,149,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,2,150,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,151,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,152,mask,visual_word,invalid,right,down,,,,,,
,100,,,,2,153,mask,visual_word,neutral,neutral,right,,,,,,
,100,,,,2,154,mask,visual_word,invalid,left,right,,,,,,
,100,,,,2,155,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,156,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,157,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,158,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,159,mask,visual_arrow,neutral,neutral,right,,,,,,
,100,,,,2,160,mask,visual_word,neutral,neutral,left,,,,,,
,100,,,,2,161,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,162,mask,visual_word,invalid,left,down,,,,,,
,100,,,,2,163,mask,visual_word,invalid,right,left,,,,,,
,100,,,,2,164,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,165,mask,visual_word,neutral,neutral,right,,,,,,
,100,,,,2,166,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,167,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,168,mask,visual_word,invalid,left,up,,,,,,
,100,,,,2,169,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,170,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,171,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,2,172,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,2,173,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,174,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,175,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,176,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,177,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,178,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,179,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,2,180,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,181,mask,visual_word,invalid,right,left,,,,,,
,100,,,,2,182,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,183,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,2,184,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,185,mask,visual_word,invalid,left,down,,,,,,
,100,,,,2,186,mask,visual_word,valid,right,right,,,,,,
,100,,,,2,187,mask,visual_arrow,neutral,neutral,left,,,,,,
,100,,,,2,188,mask,visual_word,invalid,right,left,,,,,,
,100,,,,2,189,mask,visual_word,neutral,neutral,left,,,,,,
,100,,,,2,190,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,191,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,192,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,193,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,194,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,195,mask,visual_word,neutral,neutral,left,,,,,,
,100,,,,2,196,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,197,mask,visual_word,valid,left,left,,,,,,
,100,,,,2,198,mask,visual_word,invalid,right,left,,,,,,
,100,,,,2,199,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,200,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,2,201,mask,visual_arrow,neutral,neutral,left,,,,,,
,100,,,,2,202,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,2,203,mask,visual_word,invalid,right,down,,,,,,
,100,,,,2,204,mask,visual_arrow,neutral,neutral,right,,,,,,
,100,,,,2,205,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,3,206,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,207,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,208,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,209,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,210,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,211,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,212,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,213,mask,visual_word,invalid,left,up,,,,,,
,100,,,,3,214,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,215,mask,visual_arrow,invalid,right,up,,,,,,
,100,,,,3,216,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,217,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,218,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,3,219,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,220,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,221,mask,visual_word,invalid,right,down,,,,,,
,100,,,,3,222,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,223,mask,visual_word,invalid,right,left,,,,,,
,100,,,,3,224,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,225,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,226,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,227,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,228,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,229,mask,visual_arrow,neutral,neutral,left,,,,,,
,100,,,,3,230,mask,visual_word,invalid,left,right,,,,,,
,100,,,,3,231,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,232,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,233,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,234,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,235,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,236,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,237,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,238,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,239,mask,visual_word,invalid,right,up,,,,,,
,100,,,,3,240,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,241,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,242,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,243,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,3,244,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,245,mask,visual_word,invalid,right,down,,,,,,
,100,,,,3,246,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,247,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,248,mask,visual_word,neutral,neutral,right,,,,,,
,100,,,,3,249,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,250,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,251,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,252,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,253,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,254,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,255,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,3,256,mask,visual_word,invalid,right,up,,,,,,
,100,,,,3,257,mask,visual_arrow,invalid,right,down,,,,,,
,100,,,,3,258,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,3,259,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,260,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,261,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,262,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,263,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,264,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,265,mask,visual_word,invalid,left,right,,,,,,
,100,,,,3,266,mask,visual_arrow,neutral,neutral,left,,,,,,
,100,,,,3,267,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,268,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,269,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,3,270,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,271,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,272,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,273,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,274,mask,visual_word,neutral,neutral,left,,,,,,
,100,,,,3,275,mask,visual_arrow,invalid,right,left,,,,,,
,100,,,,3,276,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,277,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,278,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,279,mask,visual_word,invalid,right,left,,,,,,
,100,,,,3,280,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,281,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,282,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,283,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,284,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,285,mask,visual_word,invalid,left,down,,,,,,
,100,,,,3,286,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,3,287,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,288,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,289,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,290,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,291,mask,visual_word,invalid,right,left,,,,,,
,100,,,,3,292,mask,visual_arrow,invalid,left,down,,,,,,
,100,,,,3,293,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,294,mask,visual_arrow,neutral,neutral,left,,,,,,
,100,,,,3,295,mask,visual_word,valid,left,left,,,,,,
,100,,,,3,296,mask,visual_word,valid,right,right,,,,,,
,100,,,,3,297,mask,visual_arrow,neutral,neutral,right,,,,,,
,100,,,,3,298,mask,visual_arrow,valid,left,left,,,,,,
,100,,,,3,299,mask,visual_arrow,invalid,left,right,,,,,,
,100,,,,3,300,mask,visual_word,neutral,neutral,left,,,,,,
,100,,,,3,301,mask,visual_arrow,valid,right,right,,,,,,
,100,,,,3,302,mask,visual_arrow,valid,left,left,,,,,,
